loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,lr
0.039794240146875,0.199484974145889,0.005256953183562,0.072504848241806,0.001000000047497
0.003343804506585,0.057825643569231,0.001784190186299,0.042239673435688,0.001000000047497
0.001643840572797,0.040544293820858,0.001223457395099,0.034977953881025,0.001000000047497
0.001084627700038,0.032933682203293,0.001000810996629,0.031635597348213,0.001000000047497
0.000991008477286,0.031480282545090,0.001039784401655,0.032245684415102,0.001000000047497
0.000819729641080,0.028630919754505,0.000715419882908,0.026747329160571,0.001000000047497
0.000767601537518,0.027705630287528,0.000665115425363,0.025789832696319,0.001000000047497
0.000804774754215,0.028368558734655,0.000812382786535,0.028502328321338,0.001000000047497
0.000749153899960,0.027370681986213,0.000607675407082,0.024651074782014,0.001000000047497
0.000818055414129,0.028601661324501,0.000583190470934,0.024149335920811,0.001000000047497
0.000676837924402,0.026016108691692,0.000667294836603,0.025832049548626,0.001000000047497
0.000632457144093,0.025148695334792,0.000691025285050,0.026287360116839,0.001000000047497
0.000617890735157,0.024857411161065,0.000618932594080,0.024878358468413,0.001000000047497
0.000340177910402,0.018443914130330,0.000324672437273,0.018018668517470,0.000200000009499
0.000326085748384,0.018057843670249,0.000322648818837,0.017962427809834,0.000200000009499
0.000320696737617,0.017908008769155,0.000321372644976,0.017926868051291,0.000200000009499
0.000316485704388,0.017790045589209,0.000315433600917,0.017760451883078,0.000200000009499
0.000310718867695,0.017627220600843,0.000318184931530,0.017837738618255,0.000200000009499
0.000268170522759,0.016375916078687,0.000296033133054,0.017205612733960,0.000040000002627
0.000264164147666,0.016253126785159,0.000293629593216,0.017135621979833,0.000040000002627
0.000260346540017,0.016135258600116,0.000287843198748,0.016965944319963,0.000040000002627
0.000256004364928,0.016000136733055,0.000281271321001,0.016771147027612,0.000040000002627
0.000243152040639,0.015593331307173,0.000269074749667,0.016403499990702,0.000008000000889
0.000241176778218,0.015529867261648,0.000268077506917,0.016373069956899,0.000008000000889
0.000239646673435,0.015480522066355,0.000266494462267,0.016324657946825,0.000008000000889
0.000238002350670,0.015427322126925,0.000264934467850,0.016276808455586,0.000008000000889
0.000234212682699,0.015304010361433,0.000266120157903,0.016313189640641,0.000001600000132
0.000233549435507,0.015282322652638,0.000265718263108,0.016300866380334,0.000001600000132
0.000233059574384,0.015266286209226,0.000265236594714,0.016286084428430,0.000001600000132
0.000232545353356,0.015249435789883,0.000264786358457,0.016272258013487,0.000001600000132
0.000231565063586,0.015217260457575,0.000265533744823,0.016295207664371,0.000000320000026
0.000231385143707,0.015211348421872,0.000265405280516,0.016291264444590,0.000000320000026
0.000231248806813,0.015206863172352,0.000265338225290,0.016289204359055,0.000000320000026
0.000231108730077,0.015202259644866,0.000265205046162,0.016285119578242,0.000000320000026
0.000230842983001,0.015193516388535,0.000265267910436,0.016287045553327,0.000000064000005
0.000230813064263,0.015192531980574,0.000265295093413,0.016287883743644,0.000000064000005
0.000230775942327,0.015191309154034,0.000265267910436,0.016287047415972,0.000000064000005
0.000230741628911,0.015190185047686,0.000265245733317,0.016286363825202,0.000000064000005
0.000230674573686,0.015187968499959,0.000265262322500,0.016286876052618,0.000000012800001
0.000230669058510,0.015187796205282,0.000265287293587,0.016287645325065,0.000000012800001
0.000230662291870,0.015187573619187,0.000265304377535,0.016288163140416,0.000000012800001
0.000230656078202,0.015187371522188,0.000265315698925,0.016288513317704,0.000000012800001
0.000230641860981,0.015186900272965,0.000265315524302,0.016288509592414,0.000000002560000
0.000230638645007,0.015186795033514,0.000265325390501,0.016288811340928,0.000000002560000
0.000230639168876,0.015186806209385,0.000265321839834,0.016288701444864,0.000000002560000
0.000230638528592,0.015186791308224,0.000265323789790,0.016288759186864,0.000000002560000
0.000230637175264,0.015186743810773,0.000265324924840,0.016288796439767,0.000000000512000
0.000230638979701,0.015186803415418,0.000265322392806,0.016288718208671,0.000000000512000
0.000230639023357,0.015186802484095,0.000265325623332,0.016288818791509,0.000000000512000
0.000230639430811,0.015186811797321,0.000265332695562,0.016289032995701,0.000000000512000
