loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,lr
0.069890767335892,0.264368683099747,0.018440978601575,0.135797590017319,0.001000000047497
0.011126867495477,0.105484001338482,0.004949530120939,0.070352889597416,0.001000000047497
0.003770762588829,0.061406515538692,0.002192828804255,0.046827647835016,0.001000000047497
0.002107690321282,0.045909579843283,0.001425849157386,0.037760425359011,0.001000000047497
0.001472580945119,0.038374215364456,0.001015583053231,0.031868211925030,0.001000000047497
0.001160258660093,0.034062597900629,0.000874389428645,0.029570069164038,0.001000000047497
0.001165897818282,0.034145254641771,0.000848861353006,0.029135223478079,0.001000000047497
0.000962522230111,0.031024528667331,0.000733623572160,0.027085490524769,0.001000000047497
0.000897395948414,0.029956579208374,0.000635153963231,0.025202259421349,0.001000000047497
0.000777921464760,0.027891246601939,0.000640013837256,0.025298492982984,0.001000000047497
0.000706318882294,0.026576658710837,0.000621596118435,0.024931831285357,0.001000000047497
210414.546875000000000,458.709686279296875,0.488603264093399,0.699001491069794,0.001000000047497
0.487918168306351,0.698511183261871,0.488049566745758,0.698605597019196,0.001000000047497
0.487337887287140,0.698095679283142,0.487320959568024,0.698083817958832,0.001000000047497
0.486451745033264,0.697460830211639,0.486372172832489,0.697403728961945,0.001000000047497
0.485842525959015,0.697023868560791,0.486127257347107,0.697228252887726,0.000200000009499
0.485564500093460,0.696824491024017,0.485810697078705,0.697001039981842,0.000200000009499
0.485204696655273,0.696566343307495,0.485399991273880,0.696706533432007,0.000200000009499
0.484738707542419,0.696231842041016,0.484869271516800,0.696325540542603,0.000200000009499
0.484397560358047,0.695986688137054,0.484731942415237,0.696226894855499,0.000040000002627
0.484241545200348,0.695874810218811,0.484554141759872,0.696099221706390,0.000040000002627
0.484039813280106,0.695729553699493,0.484323680400848,0.695933640003204,0.000040000002627
0.483778595924377,0.695541799068451,0.484026491641998,0.695720136165619,0.000040000002627
0.483587235212326,0.695404410362244,0.483949691057205,0.695664763450623,0.000008000000889
0.483500272035599,0.695342004299164,0.483850568532944,0.695593774318695,0.000008000000889
0.483388543128967,0.695261597633362,0.483723282814026,0.695502281188965,0.000008000000889
0.483244836330414,0.695158064365387,0.483560830354691,0.695385277271271,0.000008000000889
0.483141034841537,0.695083200931549,0.483519703149796,0.695355832576752,0.000001600000132
0.483095169067383,0.695050239562988,0.483468323945999,0.695318818092346,0.000001600000132
0.483038067817688,0.695009291172028,0.483405292034149,0.695273637771606,0.000001600000132
0.482969403266907,0.694960176944733,0.483330190181732,0.695219576358795,0.000001600000132
0.482922375202179,0.694926440715790,0.483312845230103,0.695207178592682,0.000000320000026
0.482904583215714,0.694913208484650,0.483293563127518,0.695193171501160,0.000000320000026
0.482883721590042,0.694898426532745,0.483272135257721,0.695177733898163,0.000000320000026
0.482861846685410,0.694882512092590,0.483249008655548,0.695161223411560,0.000000320000026
0.482847779989243,0.694872677326202,0.483244478702545,0.695157945156097,0.000000064000005
0.482843041419983,0.694868981838226,0.483239591121674,0.695154249668121,0.000000064000005
0.482838392257690,0.694865643978119,0.483234047889709,0.695150434970856,0.000000064000005
0.482832401990891,0.694861352443695,0.483228564262390,0.695146441459656,0.000000064000005
0.482828855514526,0.694858849048615,0.483227044343948,0.695145428180695,0.000000012800001
0.482827275991440,0.694857776165009,0.483225345611572,0.695143997669220,0.000000012800001
0.482825726270676,0.694856822490692,0.483223825693130,0.695142984390259,0.000000012800001
0.482824474573135,0.694855570793152,0.483222097158432,0.695141792297363,0.000000012800001
0.482823729515076,0.694854974746704,0.483222097158432,0.695141732692719,0.000000002560000
0.482823729515076,0.694854974746704,0.483222097158432,0.695141792297363,0.000000002560000
0.482823729515076,0.694854974746704,0.483222037553787,0.695141792297363,0.000000002560000
0.482823729515076,0.694854974746704,0.483222037553787,0.695141732692719,0.000000002560000
0.482823729515076,0.694854974746704,0.483222037553787,0.695141792297363,0.000000000512000
0.482823729515076,0.694854974746704,0.483222007751465,0.695141732692719,0.000000000512000
0.482823729515076,0.694854974746704,0.483222007751465,0.695141792297363,0.000000000512000
