loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,lr
0.072796940803528,0.269809126853943,0.029273122549057,0.171093910932541,0.001000000047497
0.017779709771276,0.133340522646904,0.012182940728962,0.110376358032227,0.001000000047497
0.006749653723091,0.082156285643578,0.005128939636052,0.071616612374783,0.001000000047497
0.003676900174469,0.060637444257736,0.003456040984020,0.058788102120161,0.001000000047497
0.002563552930951,0.050631530582905,0.002937160432339,0.054195571690798,0.001000000047497
0.006941443774849,0.083315327763557,0.174038842320442,0.417179673910141,0.001000000047497
33215.250000000000000,182.250534057617188,0.508222818374634,0.712897598743439,0.001000000047497
0.507774293422699,0.712582767009735,0.508222758769989,0.712897598743439,0.001000000047497
0.507774293422699,0.712582767009735,0.508222758769989,0.712897598743439,0.001000000047497
0.507774293422699,0.712582767009735,0.508222818374634,0.712897598743439,0.000200000009499
0.507774293422699,0.712582767009735,0.508222758769989,0.712897539138794,0.000200000009499
0.507774293422699,0.712582767009735,0.508222699165344,0.712897539138794,0.000200000009499
0.507774293422699,0.712582767009735,0.508222758769989,0.712897539138794,0.000200000009499
0.507774293422699,0.712582767009735,0.508222758769989,0.712897539138794,0.000040000002627
0.507774293422699,0.712582767009735,0.508222758769989,0.712897539138794,0.000040000002627
0.507774293422699,0.712582767009735,0.508222758769989,0.712897539138794,0.000040000002627
0.507774293422699,0.712582767009735,0.508222758769989,0.712897539138794,0.000040000002627
0.507774293422699,0.712582767009735,0.508222758769989,0.712897539138794,0.000008000000889
0.507774293422699,0.712582767009735,0.508222699165344,0.712897539138794,0.000008000000889
0.507774293422699,0.712582767009735,0.508222639560699,0.712897539138794,0.000008000000889
0.507774293422699,0.712582767009735,0.508222758769989,0.712897539138794,0.000008000000889
0.507774293422699,0.712582767009735,0.508222699165344,0.712897539138794,0.000001600000132
0.507774293422699,0.712582767009735,0.508222699165344,0.712897539138794,0.000001600000132
0.507774293422699,0.712582767009735,0.508222699165344,0.712897539138794,0.000001600000132
0.507774293422699,0.712582767009735,0.508222639560699,0.712897539138794,0.000001600000132
0.507774293422699,0.712582767009735,0.508222699165344,0.712897539138794,0.000000320000026
0.507774293422699,0.712582767009735,0.508222699165344,0.712897539138794,0.000000320000026
0.507774293422699,0.712582767009735,0.508222639560699,0.712897539138794,0.000000320000026
0.507774293422699,0.712582767009735,0.508222639560699,0.712897539138794,0.000000320000026
0.507774293422699,0.712582767009735,0.508222699165344,0.712897539138794,0.000000064000005
0.507774293422699,0.712582767009735,0.508222639560699,0.712897539138794,0.000000064000005
0.507774293422699,0.712582767009735,0.508222639560699,0.712897539138794,0.000000064000005
0.507774293422699,0.712582767009735,0.508222758769989,0.712897539138794,0.000000064000005
0.507774293422699,0.712582767009735,0.508222639560699,0.712897539138794,0.000000012800001
0.507774293422699,0.712582767009735,0.508222639560699,0.712897539138794,0.000000012800001
0.507774293422699,0.712582767009735,0.508222758769989,0.712897539138794,0.000000012800001
0.507774293422699,0.712582767009735,0.508222699165344,0.712897479534149,0.000000012800001
0.507774293422699,0.712582767009735,0.508222699165344,0.712897479534149,0.000000002560000
0.507774293422699,0.712582767009735,0.508222639560699,0.712897419929504,0.000000002560000
0.507774293422699,0.712582767009735,0.508222699165344,0.712897419929504,0.000000002560000
0.507774293422699,0.712582767009735,0.508222699165344,0.712897360324860,0.000000002560000
0.507774293422699,0.712582767009735,0.508222758769989,0.712897300720215,0.000000000512000
0.507774293422699,0.712582767009735,0.508222818374634,0.712897360324860,0.000000000512000
0.507774293422699,0.712582767009735,0.508222818374634,0.712897360324860,0.000000000512000
0.507774293422699,0.712582767009735,0.508222758769989,0.712897300720215,0.000000000512000
0.507774293422699,0.712582767009735,0.508222758769989,0.712897300720215,0.000000000102400
0.507774293422699,0.712582767009735,0.508222699165344,0.712897241115570,0.000000000102400
0.507774293422699,0.712582767009735,0.508222758769989,0.712897300720215,0.000000000102400
0.507774293422699,0.712582767009735,0.508222818374634,0.712897360324860,0.000000000102400
0.507774293422699,0.712582767009735,0.508222818374634,0.712897360324860,0.000000000020480
